,audio_clipping,audio_clipping:confidence,background_noise_audible,background_noise_audible:confidence,overall_quality_of_the_audio,quiet_speaker,quiet_speaker:confidence,speaker_id,file_download,file_name,phrase,writer_id,prompt
1759,no_clipping,1.0,light_noise,0.6488,3.67,audible_speaker,1.0,36505751,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_36505751_109102391.wav&key=test_key_TISTK,1249120_36505751_109102391.wav,Mr hair is falling out just by combing it.,1883056,Hair falling out
1760,no_clipping,1.0,light_noise,0.6599,3.67,audible_speaker,1.0,36505751,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_36505751_42230782.wav&key=test_key_TISTK,1249120_36505751_42230782.wav,When I stand up too quickly I start to feel dizzy and light-headed,43767396,Feeling dizzy
1761,no_clipping,1.0,light_noise,0.6672,3.67,audible_speaker,1.0,36505751,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_36505751_48223474.wav&key=test_key_TISTK,1249120_36505751_48223474.wav,I feel dizzy whenever I stand up.,44140394,Feeling dizzy
1762,no_clipping,1.0,light_noise,0.66,3.67,audible_speaker,1.0,36505751,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_36505751_74469696.wav&key=test_key_TISTK,1249120_36505751_74469696.wav,I can`t stop coughing.,34987462,Cough
1763,no_clipping,1.0,light_noise,0.6667,3.67,audible_speaker,1.0,36929821,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_36929821_104527157.wav&key=test_key_TISTK,1249120_36929821_104527157.wav,I'm feeling nauseous,42082009,Stomach ache
1764,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,36929821,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_36929821_26693203.wav&key=test_key_TISTK,1249120_36929821_26693203.wav,"when i get up, i feel dizzy and fall down.",44063565,Feeling dizzy
1765,no_clipping,1.0,light_noise,0.651,3.67,audible_speaker,1.0,36929821,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_36929821_45934556.wav&key=test_key_TISTK,1249120_36929821_45934556.wav,i feel pain in my body,43751808,Internal pain
1766,no_clipping,1.0,light_noise,0.6647,3.67,audible_speaker,1.0,36929821,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_36929821_59841321.wav&key=test_key_TISTK,1249120_36929821_59841321.wav,The acne was causing me to feel embarrassed.,44246595,Acne
1767,no_clipping,1.0,light_noise,0.6596,3.67,audible_speaker,1.0,38042052,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38042052_100833333.wav&key=test_key_TISTK,1249120_38042052_100833333.wav,"I am always cold, even when I am wearing layers",42082009,Feeling cold
1768,no_clipping,1.0,light_noise,0.6552,3.67,audible_speaker,1.0,38042052,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38042052_12344973.wav&key=test_key_TISTK,1249120_38042052_12344973.wav,I feel pain in my head with a vertigo,41918114,Head ache
1769,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,38042052,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38042052_65721257.wav&key=test_key_TISTK,1249120_38042052_65721257.wav,when i was washing my hair it was falling out heavily,44088126,Hair falling out
1770,no_clipping,1.0,light_noise,0.6643,3.67,audible_speaker,1.0,38042052,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38042052_67392854.wav&key=test_key_TISTK,1249120_38042052_67392854.wav,My infected wound caused a fever,21665495,Infected wound
1771,no_clipping,1.0,light_noise,0.6733,3.67,audible_speaker,1.0,38042052,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38042052_67922468.wav&key=test_key_TISTK,1249120_38042052_67922468.wav,My head hurts when I'm doing this.,44292353,Head ache
1772,no_clipping,1.0,light_noise,0.6644,3.67,audible_speaker,1.0,38042052,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38042052_68857502.wav&key=test_key_TISTK,1249120_38042052_68857502.wav,There feels like a swollen knot at my shoulderblade with pain shooting from that,44164300,Shoulder pain
1773,no_clipping,1.0,light_noise,0.6574,3.67,audible_speaker,1.0,38042052,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38042052_71130912.wav&key=test_key_TISTK,1249120_38042052_71130912.wav,I love to walk and be outside but the bottoms of my feet get sore so quickly.,19638651,Foot ache
1774,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,38202325,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38202325_105069848.wav&key=test_key_TISTK,1249120_38202325_105069848.wav,My ear ache when I'm listening to music.,40632132,Ear ache
1775,no_clipping,1.0,light_noise,0.6763,3.67,audible_speaker,1.0,38202325,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38202325_107785735.wav&key=test_key_TISTK,1249120_38202325_107785735.wav,i'm injured i can't play sports,44266645,Injury from sports
1776,no_clipping,1.0,light_noise,0.6486,3.67,audible_speaker,1.0,38202325,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38202325_36620533.wav&key=test_key_TISTK,1249120_38202325_36620533.wav,I have a foot ache although I don't walk a lot.,40632132,Foot ache
1777,no_clipping,1.0,light_noise,0.6644,3.67,audible_speaker,1.0,38202325,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38202325_48371991.wav&key=test_key_TISTK,1249120_38202325_48371991.wav,I feel shoulder pain at intervals of time.,43772689,Shoulder pain
1778,no_clipping,1.0,light_noise,0.6763,3.67,audible_speaker,1.0,38202325,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38202325_51627146.wav&key=test_key_TISTK,1249120_38202325_51627146.wav,"I get tired too fast, I can barely put on my clothes in the morning.",44130352,Body feels weak
1779,no_clipping,1.0,light_noise,0.6429,3.67,audible_speaker,1.0,38202325,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38202325_57283948.wav&key=test_key_TISTK,1249120_38202325_57283948.wav,i feel pain in my body,43751808,Internal pain
1780,no_clipping,1.0,light_noise,0.6434,3.67,audible_speaker,1.0,38202325,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38202325_59711134.wav&key=test_key_TISTK,1249120_38202325_59711134.wav,I just can't seem to get warm.  Even when everyone around me is warm I always feel cold.,19638651,Feeling cold
1781,no_clipping,1.0,light_noise,0.6783,3.67,audible_speaker,1.0,38202325,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38202325_70574927.wav&key=test_key_TISTK,1249120_38202325_70574927.wav,When i eat i feel my stomach hurts,44118742,Stomach ache
1782,no_clipping,0.6644,light_noise,1.0,3.67,audible_speaker,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_104889987.wav&key=test_key_TISTK,1249120_38548574_104889987.wav,My grandmother last year went to hospital because she was having a hard time breathing,38687371,Hard to breath
1783,no_clipping,1.0,light_noise,0.6368,3.67,audible_speaker,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_14279966.wav&key=test_key_TISTK,1249120_38548574_14279966.wav,I can't see the sign I have a blurry vision,44045955,Blurry vision
1784,no_clipping,0.659,light_noise,1.0,3.67,audible_speaker,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_33092738.wav&key=test_key_TISTK,1249120_38548574_33092738.wav,My muscle in my shoulder burns when I move my arm.,38202325,Muscle pain
1785,no_clipping,1.0,light_noise,0.662,3.67,audible_speaker,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_49402035.wav&key=test_key_TISTK,1249120_38548574_49402035.wav,I have a feeling like my whole body is complaining,44118742,Joint pain
1786,no_clipping,0.6486,light_noise,0.6486,3.67,audible_speaker,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_56621504.wav&key=test_key_TISTK,1249120_38548574_56621504.wav,I think my body temperature is very low.,44292353,Feeling cold
1787,no_clipping,0.6533,light_noise,0.6533,3.67,audible_speaker,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_60788283.wav&key=test_key_TISTK,1249120_38548574_60788283.wav,i have a pain in my trapes,43838565,Muscle pain
1788,no_clipping,0.6649,light_noise,1.0,3.67,audible_speaker,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_81883649.wav&key=test_key_TISTK,1249120_38548574_81883649.wav,My upper back has been sore for a week.,44140394,Back pain
1789,no_clipping,0.651,light_noise,0.651,3.67,audible_speaker,1.0,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_90009710.wav&key=test_key_TISTK,1249120_38548574_90009710.wav,My knees ache on cold and rainy days.,43755034,Knee pain
1790,no_clipping,1.0,light_noise,0.6779,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_102067900.wav&key=test_key_TISTK,1249120_39142299_102067900.wav,My knee feels weak and it gave way the other day at the top of the stairs.  Luckily there was a rail to hold on to.,1883056,Knee pain
1791,no_clipping,1.0,light_noise,0.6667,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_102394549.wav&key=test_key_TISTK,1249120_39142299_102394549.wav,What's the symptoms of appendicitis?,18549673,Internal pain
1792,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_105908594.wav&key=test_key_TISTK,1249120_39142299_105908594.wav,It itches inside my ears.,1883056,Ear ache
1793,no_clipping,1.0,light_noise,0.6918,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_106407425.wav&key=test_key_TISTK,1249120_39142299_106407425.wav,There is a tingling sensation in my neck.,1883056,Neck pain
1794,no_clipping,1.0,light_noise,0.6753,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_11522273.wav&key=test_key_TISTK,1249120_39142299_11522273.wav,I think there's fluid in my ears.,1883056,Ear ache
1795,no_clipping,1.0,light_noise,0.6468,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_25984231.wav&key=test_key_TISTK,1249120_39142299_25984231.wav,I can't turn my neck to the left without feeling a stabbing pain,14026697,Neck pain
1796,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_45810853.wav&key=test_key_TISTK,1249120_39142299_45810853.wav,"My face has broken out in painful red spots and lumps, that no matter how much I clean my face don't seem to be going away.",14026697,Acne
1797,no_clipping,1.0,light_noise,0.6494,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_46794173.wav&key=test_key_TISTK,1249120_39142299_46794173.wav,When i'm doing sport I have pain under my skin,13121046,Muscle pain
1798,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,0.6944,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_54166258.wav&key=test_key_TISTK,1249120_39142299_54166258.wav,"When I walk up a flight of stairs, my right knee hurts.",16718271,Knee pain
1799,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_57252544.wav&key=test_key_TISTK,1249120_39142299_57252544.wav,When i'm driving my eyes see in double,13121046,Blurry vision
1800,no_clipping,1.0,light_noise,0.6499,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_63920067.wav&key=test_key_TISTK,1249120_39142299_63920067.wav,I have shooting pains up and down my back.,1883056,Back pain
1801,no_clipping,1.0,light_noise,0.6469,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_68847251.wav&key=test_key_TISTK,1249120_39142299_68847251.wav,I have the impression of having no strength in my body,13121046,Body feels weak
1802,no_clipping,0.6635,light_noise,1.0,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_78450663.wav&key=test_key_TISTK,1249120_39142299_78450663.wav,How do you know if you have a torn meniscus in your knee?,18549673,Knee pain
1803,no_clipping,1.0,light_noise,0.6619,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_81387428.wav&key=test_key_TISTK,1249120_39142299_81387428.wav,It feels like someone is hitting my head with a hammer.  I feel pain on the top of my head and it throbs.,11106820,Head ache
1804,no_clipping,1.0,light_noise,0.6644,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_83621046.wav&key=test_key_TISTK,1249120_39142299_83621046.wav,I have pain in my chest that saddens me.,11106820,Heart hurts
1805,no_clipping,1.0,light_noise,0.6712,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_87446835.wav&key=test_key_TISTK,1249120_39142299_87446835.wav,In the morning my respiration is loud.,13121046,Hard to breath
1806,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_90218987.wav&key=test_key_TISTK,1249120_39142299_90218987.wav,I have a cut that is red and swollen.,16718271,Infected wound
1807,no_clipping,1.0,light_noise,0.6479,3.67,audible_speaker,1.0,39142299,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39142299_91265421.wav&key=test_key_TISTK,1249120_39142299_91265421.wav,I've got a hard time to breath- am I having a heart attack?,1883056,Hard to breath
1808,no_clipping,1.0,light_noise,0.6779,3.67,audible_speaker,1.0,39154234,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39154234_100388042.wav&key=test_key_TISTK,1249120_39154234_100388042.wav,"Even if the temperature is high in the house,  my body is always cold",13121046,Feeling cold
1809,no_clipping,1.0,light_noise,0.6727,3.67,audible_speaker,1.0,39154234,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39154234_18490062.wav&key=test_key_TISTK,1249120_39154234_18490062.wav,My shoulder hurts when I try to reach something above my head.,19638651,Shoulder pain
1810,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39154234,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39154234_63107384.wav&key=test_key_TISTK,1249120_39154234_63107384.wav,I have shooting pains up and down my back.,1883056,Back pain
1811,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_103396351.wav&key=test_key_TISTK,1249120_39438102_103396351.wav,My head hurts whenever I try to do something.,44292353,Head ache
1812,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_16999745.wav&key=test_key_TISTK,1249120_39438102_16999745.wav,The pain feels like it's right below the skin,44164300,Muscle pain
1813,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,0.6552,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_21408921.wav&key=test_key_TISTK,1249120_39438102_21408921.wav,My knee hurts when I walk,42082009,Knee pain
1814,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,0.656,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_28198473.wav&key=test_key_TISTK,1249120_39438102_28198473.wav,There is this pain that radiates from my chest up to my left arm.,44130352,Heart hurts
1815,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_30685949.wav&key=test_key_TISTK,1249120_39438102_30685949.wav,I get clusters of whiteheads and blackheads on my back.,43755034,Acne
1816,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_31703599.wav&key=test_key_TISTK,1249120_39438102_31703599.wav,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen.,44096379,Internal pain
1817,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_37794921.wav&key=test_key_TISTK,1249120_39438102_37794921.wav,I have tried to make massage on my foot but they still pain me,43318517,Foot ache
1818,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_39811778.wav&key=test_key_TISTK,1249120_39438102_39811778.wav,I have a foot ache although I don't walk a lot.,40632132,Foot ache
1819,no_clipping,1.0,light_noise,0.6727,3.67,audible_speaker,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_51841903.wav&key=test_key_TISTK,1249120_39438102_51841903.wav,I feel like I went to an acupuncture's practice and had 100 needles in my shoulder,44164300,Shoulder pain
1820,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_60983919.wav&key=test_key_TISTK,1249120_39438102_60983919.wav,When i eat i feel my stomach hurts,44118742,Stomach ache
1821,no_clipping,1.0,light_noise,0.6403,3.67,audible_speaker,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_65942378.wav&key=test_key_TISTK,1249120_39438102_65942378.wav,I had a cold the last time I travelled by plane and I still have a discomfort in my ears.,44130352,Ear ache
1822,no_clipping,1.0,light_noise,0.6828,3.67,audible_speaker,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_66911427.wav&key=test_key_TISTK,1249120_39438102_66911427.wav,I feel shoulder pain at intervals of time.,43772689,Shoulder pain
1823,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_71761796.wav&key=test_key_TISTK,1249120_39438102_71761796.wav,"My hair is falling without a reason, I can see a lot of hair on my working desk.",40632132,Hair falling out
1824,no_clipping,1.0,light_noise,0.6478,3.67,audible_speaker,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_75674604.wav&key=test_key_TISTK,1249120_39438102_75674604.wav,"can't do any exercise, i feel weak",44063565,Body feels weak
1825,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_78305527.wav&key=test_key_TISTK,1249120_39438102_78305527.wav,I have throbing in my shoulder,44164300,Shoulder pain
1826,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39675900,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39675900_70832608.wav&key=test_key_TISTK,1249120_39675900_70832608.wav,Hearing any loud sounds makes my ear aches,44088126,Ear ache
1827,no_clipping,0.6528,light_noise,0.6528,3.67,audible_speaker,1.0,39675900,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39675900_70927634.wav&key=test_key_TISTK,1249120_39675900_70927634.wav,I have a sharp pain and clicking sound in my ankle joint when I try to stand on it and walk.,38202325,Joint pain
1828,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,39675900,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39675900_86818863.wav&key=test_key_TISTK,1249120_39675900_86818863.wav,I had a pain in my knee when I was swimming,21665495,Knee pain
1829,no_clipping,1.0,light_noise,0.6689,3.67,audible_speaker,1.0,39740177,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39740177_11329611.wav&key=test_key_TISTK,1249120_39740177_11329611.wav,I can't do anything I feel a weak in my body,44045955,Body feels weak
1830,no_clipping,1.0,light_noise,0.6842,3.67,audible_speaker,1.0,39740177,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39740177_43384794.wav&key=test_key_TISTK,1249120_39740177_43384794.wav,Every time I look to left I feel a sharp pain in my neck.,40925305,Neck pain
1831,no_clipping,1.0,light_noise,0.6733,3.67,audible_speaker,1.0,39740177,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39740177_83040099.wav&key=test_key_TISTK,1249120_39740177_83040099.wav,There are some pimples on my face that bother me a lot,41918114,Acne
1832,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40017708,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40017708_56582995.wav&key=test_key_TISTK,1249120_40017708_56582995.wav,When I wake up in the morning I feel a soreness in my body,43913997,Muscle pain
1833,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40017708,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40017708_57179505.wav&key=test_key_TISTK,1249120_40017708_57179505.wav,I have pain in my stomach,44045955,Stomach ache
1834,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_101077305.wav&key=test_key_TISTK,1249120_40184183_101077305.wav,"It started as a tinnitus, but today the pain is throbbing and unbearable.",44130352,Ear ache
1835,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_102133589.wav&key=test_key_TISTK,1249120_40184183_102133589.wav,My wound opened up again,21665495,Open wound
1836,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_10334790.wav&key=test_key_TISTK,1249120_40184183_10334790.wav,I was very active in sports but now my body is feeling pain.,13121046,Injury from sports
1837,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_107115591.wav&key=test_key_TISTK,1249120_40184183_107115591.wav,I feel pain in my back,43730599,Back pain
1838,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_109293251.wav&key=test_key_TISTK,1249120_40184183_109293251.wav,My son nicked his neck with an old razor and that spot has become inflamed and looks like it is infected.,43755034,Infected wound
1839,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_109300135.wav&key=test_key_TISTK,1249120_40184183_109300135.wav,I feel strong pain in my knee after it was hit during the football match.,40632132,Injury from sports
1840,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_19320278.wav&key=test_key_TISTK,1249120_40184183_19320278.wav,I have a dull ache in  my lower back which makes it difficult to move,14026697,Back pain
1841,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_21302437.wav&key=test_key_TISTK,1249120_40184183_21302437.wav,There is a sharp pain in my bicep,43838565,Muscle pain
1842,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_31824366.wav&key=test_key_TISTK,1249120_40184183_31824366.wav,My son got a tattoo several weeks ago and the skin around it is raised and hot and it looks infected.,43755034,Infected wound
1843,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_32096175.wav&key=test_key_TISTK,1249120_40184183_32096175.wav,There's swelling in my neck and it hurts.,1883056,Neck pain
1844,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_32816746.wav&key=test_key_TISTK,1249120_40184183_32816746.wav,When I stand up too quickly I feel as though I'm going to faint.,19638651,Feeling dizzy
1845,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_38667679.wav&key=test_key_TISTK,1249120_40184183_38667679.wav,When I go to sleep I am feeling cold,21665495,Feeling cold
1846,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_41359731.wav&key=test_key_TISTK,1249120_40184183_41359731.wav,"I think there's something wrong with my wound, it does not seem to heal like it should.",1883056,Infected wound
1847,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_42473438.wav&key=test_key_TISTK,1249120_40184183_42473438.wav,"I am worried how cold intolerant I am, I am always shivering, even out in the sun.",44130352,Feeling cold
1848,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_44553797.wav&key=test_key_TISTK,1249120_40184183_44553797.wav,I stopped sports because I get Injury from sports,44045955,Injury from sports
1849,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_55829688.wav&key=test_key_TISTK,1249120_40184183_55829688.wav,My shoulder hurts when I try to reach something above my head.,19638651,Shoulder pain
1850,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_66805332.wav&key=test_key_TISTK,1249120_40184183_66805332.wav,My heart is pumping fast and I'm having a hard time to breath.,1883056,Hard to breath
1851,no_clipping,1.0,light_noise,0.6853,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_68586131.wav&key=test_key_TISTK,1249120_40184183_68586131.wav,All of a sudden I felt dizzy when I stood up.,38202325,Feeling dizzy
1852,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_74230159.wav&key=test_key_TISTK,1249120_40184183_74230159.wav,i have a problem in my back i cannot extend it,44066678,Back pain
1853,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_81879872.wav&key=test_key_TISTK,1249120_40184183_81879872.wav,My sore isn't healing well and it's been like this for two weeks.,1883056,Open wound
1854,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_83450535.wav&key=test_key_TISTK,1249120_40184183_83450535.wav,I have dark spots on my skin,44150058,Skin issue
1855,no_clipping,1.0,light_noise,1.0,3.67,audible_speaker,1.0,40184183,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40184183_83681126.wav&key=test_key_TISTK,1249120_40184183_83681126.wav,My head hurts in the back and the pain lasts all day.,1883056,Head ache
